Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,Daily Total
2018-11-27,1128.203408657326,10342.179254226523,0.0,11490.27189300419,19289.93768180838,19919.464377788107,0.0,3598.757218366753,0.0,0.0,27122.962688974745,92891.78
2018-11-28,1145.573419830796,10559.575363990401,0.0,11702.253565729041,19752.103901224207,20604.87834693855,0.0,3630.1826803759777,0.0,0.0,27921.459392110304,95316.03
2018-11-29,1153.411107799313,10594.828787195354,0.0,11602.751964245948,19757.605880026775,20407.746010678467,0.0,3634.5172268600086,0.0,0.0,27797.0183474658,94947.88
2018-11-30,1157.2240370812942,10583.077646127038,0.0,11671.970469625492,19955.67711691928,20610.94395728501,0.0,3670.2772353532646,0.0,0.0,27975.902349142274,95625.07
2018-12-03,1177.3478305139727,10590.128330768028,0.0,11741.188975005034,20195.013194831045,21056.766317750127,0.0,3684.353675060155,0.0,0.0,28520.331919461973,96965.13
2018-12-04,1141.760490548815,10279.898206564438,0.0,11226.37634124468,19328.451533426363,20253.07294684363,0.0,3637.768136723032,0.0,0.0,27491.1007793814,93358.43
2018-12-06,1126.50877342089,10392.709160820288,0.0,11070.634704140708,19218.411957374974,20301.59782961534,0.0,3735.29543261373,0.0,0.0,27612.949302262474,93458.11
2018-12-07,1099.8182684470216,10199.990447299875,0.0,10867.3053445883,18717.73188634116,19579.790198386116,0.0,3681.113601563342,0.0,0.0,26798.89746854635,90944.65
2018-12-10,1102.5720507062301,10277.547978350773,0.0,10711.563707484329,18764.498706162998,19858.808274323466,0.0,3664.859052248226,0.0,0.0,26817.04512089034,91196.89
2018-12-11,1099.182780233358,10289.299119419093,0.0,10607.735949415013,18654.45913011161,19883.07071570932,0.0,3671.360871974273,0.0,0.0,26830.007729707475,91035.12
2018-12-12,1108.7151034383112,10399.75984546128,0.0,10655.323671863449,18756.245737959147,20040.776584717387,0.0,3602.0081282297765,0.0,0.0,27107.40755839418,91670.24
2018-12-13,1095.793509760486,10352.755281188007,0.0,10590.431323070126,18709.478918137305,20074.137441622937,0.0,3626.9317705129542,0.0,0.0,26982.966513749678,91432.49
2018-12-14,1088.1676511965234,10244.644783359485,0.0,10490.929721587034,18448.134925015256,19582.823003559344,0.0,3621.513587407916,0.0,0.0,26529.27520514993,90005.49
2018-12-17,1068.6793459775085,10042.525156984417,0.0,10384.116915473225,18134.5221332688,19152.164668960395,0.0,3488.2262830239615,0.0,0.0,25829.2943290246,88099.53
2018-12-18,1074.1869104959258,10094.230177685016,0.0,10335.188084483061,18236.308741116336,19318.968953488158,0.0,3520.735381654195,0.0,0.0,26067.806331259897,88647.42
2018-12-19,1059.5706815816645,9875.658953814305,0.0,10205.403386896418,17891.059571255104,18942.901112007385,0.0,3489.3099196449703,0.0,0.0,25533.746847993905,86997.65
2018-12-20,1046.0135996901759,9706.442522430527,0.0,10127.532568344432,17565.067327202865,18597.16132225893,0.0,3445.9644548046595,0.0,0.0,24963.392060039936,85451.57
2018-12-21,1029.490906134924,9356.258518594657,0.0,9867.963173171143,17122.158033596028,17951.173820360502,0.0,3353.855342019,0.0,0.0,24312.669097419723,82993.57
2018-12-24,1002.8004011610557,9165.890033287907,0.0,9647.32918727385,16596.719057950646,17468.95779781661,0.0,3231.4044038451243,0.0,0.0,23851.200223529693,80964.3
2018-12-26,1047.9200643311665,9675.8895556529,0.0,10086.434080775327,17383.502026718073,18527.406803274596,0.0,3334.3498828408606,0.0,0.0,25258.93954107063,85314.44
2018-12-27,1067.196540145627,9713.493207071519,0.0,10196.751073723974,17592.577221215714,18651.75181537711,0.0,3340.851702566907,0.0,0.0,25349.67780279058,85912.3
2018-12-28,1060.9475727112688,9678.239783866564,0.0,10196.751073723974,17542.646763582397,18606.259737778626,0.0,3356.0226152610157,0.0,0.0,25388.0471248893,85828.91
2018-12-31,1064.6376409386085,9647.686817088937,0.0,10248.664952758632,17620.087115228558,18680.563464522813,0.0,3349.986759282003,0.0,0.0,25525.99520792126,86137.62
2019-01-02,1074.6084510109893,9821.603704900042,0.0,10363.3081022935,17771.391532299218,18782.132109774353,0.0,3278.0007785484577,0.0,0.0,25831.860925570392,86922.91
2019-01-03,1047.6023202243346,9678.239783866564,0.0,10174.42810573907,17288.592892373752,17884.452106549397,0.0,3297.506237726597,0.0,0.0,25336.715193973447,84707.54
2019-01-04,1087.1106224677965,10082.479036616698,0.0,10490.929721587034,17926.822433471807,18635.07138692433,0.0,3330.0153363568297,0.0,0.0,26145.58198416271,87698.01
2019-01-07,1090.8155187534549,10204.690903727203,0.0,10516.886661104361,18068.49838763797,18821.588905078104,0.0,3358.1898885030314,0.0,0.0,26758.71338121323,88819.38
2019-01-08,1100.8774154697942,10372.732221004148,0.0,10510.39742622503,18316.08743375359,18968.679955979856,0.0,3416.7062660374504,0.0,0.0,27020.55807931937,89706.04
2019-01-09,1101.1951595766259,10378.607791538307,0.0,10555.822070380354,18430.25349390691,19205.238759491956,0.0,3402.618989964349,0.0,0.0,27146.295384845587,90220.03
2019-01-10,1111.8925445066288,10403.285187781776,0.0,10577.452853311463,18703.976939334734,19294.7065121023,0.0,3458.4262759462486,0.0,0.0,27086.667384286764,90636.41
2019-01-11,1106.3849799882114,10345.704596547019,0.0,10588.268244777017,18666.838582417393,19261.34565519675,0.0,3458.968094256753,0.0,0.0,27100.926253985614,90528.44
2019-01-14,1098.10245027013,10317.501857983054,0.0,10670.465219915224,18673.716055920602,19103.639786188684,0.0,3454.9044569279736,0.0,0.0,26970.003904932542,90288.33
2019-01-15,1091.3450922648412,10474.967148298514,0.0,10750.499116760322,18599.439342085916,19364.46103108664,0.0,3492.549993141783,0.0,0.0,27183.886950415283,90957.15
2019-01-16,1096.2171685695948,10435.013268666233,0.0,10999.253120468054,18635.202204302615,19391.756277645727,0.0,3510.9826520651245,0.0,0.0,27119.073906329606,91187.5
2019-01-17,1114.010838552174,10476.142262405347,0.0,11053.28681622996,18936.43554374329,19513.06848457501,0.0,3525.069928138226,0.0,0.0,27294.069125360937,91912.08
2019-01-18,1131.5926791301983,10559.575363990401,0.0,11235.028654417123,19281.684713604525,19789.053755339126,0.0,3533.7390211062875,0.0,0.0,27672.577302821297,93203.25
2019-01-22,1114.2226679567284,10312.801401555727,0.0,11085.776252192483,18842.901904099614,19406.920303511888,0.0,3526.6953830697375,0.0,0.0,27203.330863640986,91492.65
2019-01-23,1109.7742504610837,10289.299119419093,0.0,11118.222426589144,18915.803123233658,19531.265315614404,0.0,3531.5717478642723,0.0,0.0,27301.84669065122,91797.78
2019-01-24,1103.9489418358346,10355.105509401672,0.0,11153.740172162023,19040.97314099211,19729.914054461104,0.0,3550.535388731908,0.0,0.0,27454.80547469342,92389.02
2019-01-25,1125.661455802672,10479.66760472584,0.0,11239.354811003346,19276.18273480195,19987.702494185825,0.0,3589.004488777683,0.0,0.0,27729.61278161669,93427.19
2019-01-28,1123.3313323525724,10386.833590286129,0.0,11204.745558313572,19084.988971412666,19720.815638941407,0.0,3624.222678960435,0.0,0.0,27561.098866993932,92706.04
2019-01-29,1134.9819496030705,10262.27149496196,0.0,11174.462462210022,19343.581975133427,19523.683302681322,0.0,3651.8554127961334,0.0,0.0,27395.177474134594,92486.01
2019-01-30,1148.009457983173,10406.81053010227,0.0,11222.05018465846,19653.06828277796,20121.145921808034,0.0,3686.5317846683815,0.0,0.0,27931.82947916401,94169.45
2019-01-31,1130.2157880005939,10841.60274963003,0.0,11239.354811003346,19752.103901224207,20104.465493355263,0.0,3723.917248093149,0.0,0.0,28218.30313402271,95009.96
2019-02-01,1134.1346319848524,10802.823984104582,0.0,11271.800985400007,19783.740279338985,20215.16288217823,0.0,3696.826332567955,0.0,0.0,27785.351999530376,94689.84
2019-02-04,1131.2749350233667,10890.957542116965,0.0,11317.225629555332,20024.451851951395,20523.75080855459,0.0,3717.3612465360516,0.0,0.0,27952.59557848906,95557.62
2019-02-05,1139.0067082896062,11017.869865654799,0.0,11295.594846624224,20203.2661630349,20715.57573576152,0.0,3743.4227072712883,0.0,0.0,28219.599394904424,96334.34
2019-02-06,1132.5459114506937,10782.84704428844,0.0,11278.29022027934,20200.51517363362,20783.81385215924,0.0,3714.164518504079,0.0,0.0,28110.713480840488,96002.89
2019-02-07,1116.3409620022735,10653.584492536944,0.0,11159.320914158248,20056.08823006617,20474.467724489572,0.0,3742.880888960784,0.0,0.0,27860.535130669767,95063.22
2019-02-08,1115.0699855749465,10729.96690948101,0.0,11094.428565364926,20065.716692970665,20570.00108744638,0.0,3745.0481622028,0.0,0.0,27732.20530338012,95052.44
2019-02-11,1117.8237678341552,10634.782666827636,0.0,11139.853209520252,20211.519131238754,20609.427554698395,0.0,3754.259073481366,0.0,0.0,27828.12860862693,95295.79
2019-02-12,1143.3492110829736,10754.644305724478,0.0,11304.247159796667,20522.380933583925,20885.41282546251,0.0,3729.335431198187,0.0,0.0,28246.82087342041,96586.19
2019-02-13,1145.0438463194098,10764.045218579131,0.0,11334.573517466079,20662.681393049446,20912.7080720216,0.0,3756.957328667675,0.0,0.0,28454.222614494578,97030.23
2019-02-14,1139.6421965032696,10807.524440531908,0.0,11213.397871486017,20559.51929050127,20958.200149620083,0.0,3773.2227143490013,0.0,0.0,28360.891831011202,96812.4
2019-02-15,0.0,13224.38114883648,0.0,16842.287461065796,21325.999143739537,18146.952445177856,0.0,4357.053712285019,0.0,0.0,23757.890767941833,97654.56
2019-02-19,0.0,13238.711860961357,0.0,16893.295713834497,21314.725984419463,18154.77778042804,0.0,4361.410765997303,0.0,0.0,23863.71175218228,97826.63
2019-02-20,0.0,13201.452009436678,0.0,16983.45280060318,21424.63928779013,18186.07912142878,0.0,4332.156262500533,0.0,0.0,23913.38282641759,98041.16
2019-02-21,0.0,13078.207885162738,0.0,16902.859761228632,21340.09059288962,18193.904456678963,0.0,4340.870369925103,0.0,0.0,23863.71175218228,97719.64
2019-02-22,0.0,13204.318151861653,0.0,16864.603571652104,21478.186794560457,18423.447624017706,0.0,4367.012692198813,0.0,0.0,23995.448079502017,98333.02
2019-02-25,0.0,13218.64886398653,0.0,16934.739919209067,21562.735489460974,18517.35164701992,0.0,4330.911390011309,0.0,0.0,23913.38282641759,98477.77
2019-02-26,0.0,13218.64886398653,0.0,16896.483729632542,21503.55140303061,18553.86987818745,0.0,4322.197282586739,0.0,0.0,23947.936617189982,98442.69
2019-02-27,0.0,13155.59373063707,0.0,16960.24404559342,21585.28180810111,18533.00231752029,0.0,4306.013940226823,0.0,0.0,23928.50010988051,98468.64
2019-02-28,0.0,13158.459873062046,0.0,16915.611824420805,21514.82456235068,18483.44186093579,0.0,4322.197282586739,0.0,0.0,23801.08300640732,98195.62
2019-03-01,0.0,13261.641000361162,0.0,17017.62832995821,21534.552591160802,18608.647224938744,0.0,4317.217792629842,0.0,0.0,23993.288467578743,98732.98
2019-03-04,0.0,13281.70399733599,0.0,16915.611824420805,21438.73073694022,18540.827652770477,0.0,4334.646007478982,0.0,0.0,23919.861662187413,98431.38
2019-03-05,0.0,13364.822127660276,0.0,16851.851508459928,21300.63453526938,18480.833415852394,0.0,4344.604987392776,0.0,0.0,23978.171184115825,98320.92
2019-03-06,0.0,13356.22370038535,0.0,16737.08293973035,21100.535957338165,18386.92939285018,0.0,4334.646007478982,0.0,0.0,23863.71175218228,97779.13
2019-03-07,0.0,13241.578003386334,0.0,16564.93008663598,20976.531204817413,18212.163572262725,0.0,4330.911390011309,0.0,0.0,23576.483366386783,96902.6
2019-03-08,0.0,13235.845718536382,0.0,16558.55405503989,20931.438567537138,18209.555127179334,0.0,4335.890879968206,0.0,0.0,23412.352860217925,96683.64
2019-03-11,0.0,13465.137112534414,0.0,16724.330876538173,21111.80911665823,18603.43033477195,0.0,4403.113994386317,0.0,0.0,23734.135036785814,98041.96
2019-03-12,0.0,13528.192245883874,0.0,16756.211034518612,20934.256857367156,18707.768138107745,0.0,4426.76657168158,0.0,0.0,23796.76378256077,98149.96
2019-03-13,0.0,13571.184382258505,0.0,16883.731666440366,21114.627406488253,18830.365057027302,0.0,4447.9294039983915,0.0,0.0,23885.30787141502,98733.15
2019-03-14,0.0,13510.995391334021,0.0,16947.491982401243,21046.988450567842,18872.10017836162,0.0,4457.888383912187,0.0,0.0,23811.881066023692,98647.35
2019-03-15,0.0,13476.601682234317,0.0,16979.37214038168,20869.43619127676,19036.432218615497,0.0,4415.5627192785605,0.0,0.0,23883.14825949175,98660.55
2019-03-18,0.0,13361.9559852353,0.0,17145.148961879964,21055.44332005789,19117.294016200736,0.0,4393.155014472523,0.0,0.0,24116.386347205385,99189.38
2019-03-19,0.0,13384.885124635104,0.0,17020.816345756255,20979.349494647427,19164.246027701844,0.0,4380.70628958028,0.0,0.0,24237.324614908754,99167.33
2019-03-20,0.0,13505.26310648407,0.0,16660.570560577296,20835.616713316558,19106.860235867156,0.0,4398.13450442942,0.0,0.0,24274.03801760442,98780.48
2019-03-21,0.0,13682.963936832546,0.0,16615.93833940468,21035.715291247772,19581.597241045012,0.0,4477.806343739775,0.0,0.0,24604.458641865403,99998.48
2019-03-22,0.0,13462.270970109439,0.0,16150.488032890275,20556.60602014486,19125.119351450918,0.0,4456.643511422962,0.0,0.0,24114.22673528211,97865.35
2019-03-25,0.0,13439.341830709636,0.0,16093.103748525484,20610.153526915186,19044.257553865682,0.0,4460.378128890635,0.0,0.0,24254.60151029495,97901.84
2019-03-26,0.0,13505.26310648407,0.0,16277.94490449607,20748.249728586026,19148.595357201473,0.0,4489.0101961427945,0.0,0.0,24362.58210645867,98531.65
2019-03-27,0.0,13410.680406459882,0.0,16201.496285658977,20770.796047226162,19041.649108782283,0.0,4474.071726272102,0.0,0.0,24310.751420300083,98209.44
2019-03-28,0.0,13376.286697360178,0.0,16348.145012368996,20934.256857367156,19117.294016200736,0.0,4510.173028459607,0.0,0.0,24459.76464300602,98745.92
2019-03-29,0.0,13402.081979184955,0.0,16392.77723354161,21145.62859461844,19302.493617121767,0.0,4508.928155970382,0.0,0.0,24587.181746479208,99339.09
2019-04-01,0.0,13608.444233783184,0.0,16791.279208297095,21582.46351827109,19571.163460711436,0.0,4495.234558588915,0.0,0.0,24854.973624965234,100903.56
2019-04-02,0.0,13688.696221682496,0.0,16791.279208297095,21571.190358951026,19633.76614271291,0.0,4533.825605754869,0.0,0.0,24850.654401118685,101069.41
2019-04-03,0.0,13734.554500482103,0.0,16842.287461065796,21509.187982690644,19792.881292799997,0.0,4528.846115797972,0.0,0.0,25029.902190750465,101437.66
2019-04-04,0.0,13806.208061106487,0.0,16941.115950805157,21644.46589453147,19712.019495214754,0.0,4516.397390905729,0.0,0.0,25228.586487691708,101848.79
2019-04-05,0.0,13846.334055056142,0.0,16953.868013997333,21706.468270791844,19800.706628050182,0.0,4551.253820604009,0.0,0.0,25379.75932232092,102238.39
2019-04-08,0.0,13823.404915656338,0.0,16979.37214038168,21610.646416571264,19876.35153546863,0.0,4528.846115797972,0.0,0.0,25468.30341117517,102286.92
2019-04-09,0.0,13859.23169596853,0.0,16835.91142946971,21315.03599630077,19785.055957549812,0.0,4515.152518416505,0.0,0.0,25241.544159231355,101551.93
2019-04-10,0.0,13920.853758105502,0.0,16896.483729632542,21311.90769458945,19925.911992053134,0.0,4548.76407562556,0.0,0.0,25360.32281501145,101964.24
2019-04-11,0.0,13929.452185380429,0.0,16985.74817197777,21497.91482337058,19894.610651052393,0.0,4543.784585668663,0.0,0.0,25392.716993860566,102244.23
2019-04-12,0.0,14049.830167229396,0.0,17307.7377675802,21776.925516542273,20035.46668555572,0.0,4568.682035453149,0.0,0.0,25552.52827618287,103291.17
2019-04-15,0.0,14035.499455104518,0.0,17205.721262042796,21661.375633511572,20025.032905222135,0.0,4540.0499682009895,0.0,0.0,25604.35896234146,103072.04
2019-04-16,0.0,14049.830167229396,0.0,17438.4464153,21791.016965692357,20126.762263474535,0.0,4433.6133703723135,0.0,0.0,25716.658782351726,103556.33
2019-04-17,0.0,14078.491591479149,0.0,17470.32657328044,21822.018153822548,20241.533847143906,0.0,4389.42039700485,0.0,0.0,25764.170244663765,103765.96
2019-04-18,0.0,14087.090018754076,0.0,17432.070383703915,22070.027658864055,20298.919638978594,0.0,4421.787081724683,0.0,0.0,25755.531796970667,104065.43
2019-04-22,0.0,14147.27900967856,0.0,17387.4381625313,22002.38870294364,20345.8716504797,0.0,4375.726799623383,0.0,0.0,25662.668484269867,103921.37
2019-04-23,0.0,14339.310552151912,0.0,17483.078636472615,22196.850701214826,20572.806372735053,0.0,4425.521699192354,0.0,0.0,25967.173765451556,104984.74
2019-04-24,0.0,14273.389276377477,0.0,17463.950541684353,22126.393455464397,20575.414817818444,0.0,4457.888383912187,0.0,0.0,25990.929496607576,104887.97
2019-04-25,0.0,14433.893252176098,0.0,17508.582762856968,21683.921952151708,20570.197927651658,0.0,4449.174276487617,0.0,0.0,25852.71433351801,104498.48
2019-04-26,0.0,14549.972020387602,0.0,17667.98355275916,21844.564472462687,20494.553020233205,0.0,4480.296088718224,0.0,0.0,26051.398630459258,105088.77
2019-04-29,0.0,14686.113785573934,0.0,17843.324421651574,21900.930269063025,20497.1614653166,0.0,4432.990934127701,0.0,0.0,25965.014153528286,105325.54
2019-04-30,0.0,14353.641264276786,0.0,17859.264500641795,22002.38870294364,20531.071251400732,0.0,4485.275578675121,0.0,0.0,25917.502691216247,105149.14
2019-05-01,0.0,14276.255418802453,0.0,17712.615773931775,21844.564472462687,20481.510794816233,0.0,4487.765323653569,0.0,0.0,25617.316633881106,104420.03
2019-05-02,0.0,14221.79871272792,0.0,17744.495931912214,21827.65473348258,20374.564546397043,0.0,4495.234558588915,0.0,0.0,25632.433917344024,104296.18
2019-05-03,0.0,14350.775121851813,0.0,17891.14465862223,22092.57397750419,20564.981037484868,0.0,4525.111498330299,0.0,0.0,25934.779586602443,105359.37
2019-05-06,0.0,14342.176694576887,0.0,17779.564105690697,21886.83881991294,20411.082777564574,0.0,4507.6832834811585,0.0,0.0,25777.12791620341,104704.47
2019-05-07,0.0,14112.885300578855,0.0,17479.89062067457,21438.73073694022,19980.689338804423,0.0,4428.011444170804,0.0,0.0,25405.674665400213,102845.88
2019-05-08,0.0,14075.625449054174,0.0,17432.070383703915,21438.73073694022,19944.171107636896,0.0,4429.256316660028,0.0,0.0,25394.87660578384,102714.73
2019-05-09,0.0,14038.365597529493,0.0,17419.31832051174,21404.911258980013,19811.140408383762,0.0,4442.949914041495,0.0,0.0,25295.534457313213,102412.22
2019-05-10,0.0,14069.893164204224,0.0,17514.958794453054,21492.278243710545,19868.526200218446,0.0,4495.234558588915,0.0,0.0,25327.92863616233,102768.82
2019-05-13,0.0,13639.971800457915,0.0,17004.876266766034,20880.70935059683,19122.510906367526,0.0,4496.479431078139,0.0,0.0,24591.500970325756,99736.05
2019-05-14,0.0,13717.35764593225,0.0,17138.772930283874,21106.172536998198,19435.524316374907,0.0,4512.662773438055,0.0,0.0,24811.781386499748,100722.27
2019-05-15,0.0,14021.168742979642,0.0,17065.448566928866,21134.35543529837,19638.983032879703,0.0,4542.539713179439,0.0,0.0,24988.869564208246,101391.37
2019-05-16,0.0,12494.30905727619,0.0,12630.105641211565,24152.962572415032,19503.643659125035,0.0,3961.6376442276705,513.2026137421993,0.0,29077.66099389651,102333.52
2019-05-17,0.0,12408.22871118756,0.0,12555.39891653157,23889.580190255987,19336.923927688535,0.0,3955.1626167514064,516.099088216886,0.0,28868.46918818502,101529.86
2019-05-20,0.0,12200.87634810936,0.0,12571.74101255532,23822.53740207005,19000.91954587036,0.0,3891.4915132348083,516.8012638471131,0.0,28664.25813975238,100668.63
2019-05-21,0.0,12334.807239523729,0.0,12681.466514429061,24109.86363715264,19234.327169881457,0.0,3924.945821862173,517.3278955697833,0.0,28858.50767362733,101661.25
2019-05-22,0.0,12324.68013998389,0.0,12618.432715480314,23908.73527259483,19124.035655238855,0.0,3940.0542193067895,521.4531773973673,0.0,28564.642994175483,101002.03
2019-05-23,0.0,12152.51944780663,0.0,12434.000488926578,23551.173735603155,18795.726030256214,0.0,3961.6376442276705,525.8417750862864,0.0,28220.970741935183,99641.87
2019-05-24,0.0,12149.98767292167,0.0,12532.053065069073,23567.136304218857,18805.985706036918,0.0,3968.112671703935,524.9640555485025,0.0,28255.836042887095,99804.08
2019-05-28,0.0,12203.154945505823,0.0,12391.977956294082,23334.082802429646,18739.297813462323,0.0,3923.8666506161294,516.2746321244427,0.0,28074.03840220926,99182.69
2019-05-29,0.0,12086.693300797677,0.0,12377.970445416584,23228.72984956603,18629.006298819713,0.0,3879.620629528324,509.5161916835073,0.0,27827.490916906434,98539.03
2019-05-30,0.0,12109.479274762312,0.0,12328.944157345337,23335.679059291215,18744.427651352675,0.0,3903.3623969412924,508.90178800705866,0.0,27994.34628574774,98925.14
2019-05-31,0.0,11924.659708160254,0.0,12144.511930791601,23002.061375223093,18439.202296876625,0.0,3933.579191830526,511.35940271285335,0.0,27628.260625752642,97583.63
2019-06-03,0.0,11547.425250301258,0.0,12223.887825764095,23158.494547656952,18116.022509784336,0.0,3950.84593176723,516.3624040782211,0.0,27394.165033646932,96907.2
2019-06-04,0.0,11790.475639257389,0.0,12555.39891653157,23713.991935483293,18711.083705065375,0.0,3928.1833356003053,516.8012638471131,0.0,28141.278625473664,99357.21
2019-06-05,0.0,11803.134513682187,0.0,12634.774811504063,23966.200519611346,18970.14051852824,0.0,4019.9128915140486,527.8605300231892,0.0,28278.2494506419,100200.27
2019-06-06,0.0,11846.174686726503,0.0,12686.135684721561,23978.970574503906,19183.02879097792,0.0,4027.4670902363573,530.9325484054326,0.0,28417.71065444956,100670.42
2019-06-07,0.0,12036.057803098482,0.0,12662.789833259063,24173.71391161544,19543.399902775272,0.0,4038.258802696798,527.0705824391837,0.0,28828.623129954263,101809.91
2019-06-10,0.0,12037.42496153636,0.0,12770.180749986555,24205.63904884684,19731.921445245778,0.0,4025.3087477442687,523.6474762418268,0.0,29077.66099389651,102371.78
2019-06-11,0.0,12079.097976142797,0.0,12770.180749986555,23994.933143119604,19742.181121026482,0.0,4033.9421177126214,520.3121419982483,0.0,29184.74727539167,102325.39
2019-06-12,0.0,12023.500199669083,0.0,12653.451492674063,24042.820848966705,19631.889606383877,0.0,4047.971343911194,527.2461263467405,0.0,29167.314624915714,102094.19
2019-06-13,0.0,12160.114772461508,0.0,12690.80485501406,24173.71391161544,19688.317823177767,0.0,4054.446371387458,528.1238458845244,0.0,29436.27551797334,102731.8
2019-06-14,0.0,12182.900746426145,0.0,12718.819876769057,24077.938499921245,19513.90333490574,0.0,4068.4755975860307,533.565707018784,0.0,29506.00611987717,102601.61
2019-06-17,0.0,12324.68013998389,0.0,12602.090619456567,23994.933143119604,19544.682362247862,0.0,4113.80078991988,531.5469520818813,0.0,29510.98687715601,102622.72
2019-06-18,0.0,12387.974512107881,0.0,12770.180749986555,24454.65511925175,19880.686744066035,0.0,4103.00907745944,530.0548288676488,0.0,29740.10171198288,103866.66
2019-06-19,0.0,12408.22871118756,0.0,12737.496557939057,24441.885064359194,19960.199231366514,0.0,4129.988358610542,534.1801106952327,0.0,29799.870799329015,104011.85
2019-06-20,0.0,12479.11840796643,0.0,12805.199527180303,24844.14179347482,20242.340315335976,0.0,4152.650954777466,537.1643571236976,0.0,29991.629954564545,105052.25
2019-06-21,0.0,12504.43615681603,0.0,12704.81236589156,24609.492034824038,20085.880259680187,0.0,4074.9506250622944,535.3211460943517,0.0,29777.45739157421,104292.35
2019-06-24,0.0,12539.881005205465,0.0,12662.789833259063,24560.00807211537,20124.354043857835,0.0,4056.6047138795466,535.40891804813,0.0,29610.60202273291,104089.65
2019-06-25,0.0,12306.95771578917,0.0,12616.098130334065,24371.649762450117,19755.005715752366,0.0,4001.5669803313,532.0735838045515,0.0,29321.718100559905,102905.07
2019-06-26,0.0,12261.385767859896,0.0,12597.421449164067,24425.922495743496,19967.893988202046,0.0,3922.7874793700853,520.7510017671402,0.0,29416.35248885796,103112.51
2019-06-27,0.0,12339.870789293647,0.0,12709.481536184057,24448.270091805472,20019.192367105585,0.0,3957.3209592434946,521.3654054435889,0.0,29600.64050817522,103596.14
